date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:07:17	105524/105524	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Aug%202022%2011:37:16%20GMT	https://devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html	C:/My%20Web%20Sites/hextunnel/devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html	(from )
17:07:18	80/80	---M--	200	added ('OK')	text/plain	etag:%2250-5c6d151a84500%22	https://devildrey33.es/robots.txt		(from )
17:07:21	72000/72000	---M--	200	added ('OK')	text/css	etag:%2211940-5de97db77e305%22	https://devildrey33.es/Web/Cache/devildrey33.min.css	C:/My%20Web%20Sites/hextunnel/devildrey33.es/Web/Cache/devildrey33.min.css	(from https://devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html)
17:07:24	69385/69385	---M--	200	added ('OK')	image/png	etag:%2210f09-5b7afdfc5df40%22	https://devildrey33.es/Web/Graficos/250x200_HexTunnel.png	C:/My%20Web%20Sites/hextunnel/devildrey33.es/Web/Graficos/250x200_HexTunnel.png	(from https://devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html)
17:07:34	86709/86709	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	C:/My%20Web%20Sites/hextunnel/ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	(from https://devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html)
17:07:44	58927/58927	---M--	200	added ('OK')	application/javascript	etag:%22e62f-5c611d7cf8b40%22	https://devildrey33.es/Web/Cache/EntradasBlog.js	C:/My%20Web%20Sites/hextunnel/devildrey33.es/Web/Cache/EntradasBlog.js	(from https://devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html)
17:07:53	253668/253668	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	C:/My%20Web%20Sites/hextunnel/ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	(from https://devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html)
17:07:54	219510/219510	---M--	200	added ('OK')	application/javascript	etag:%2235976-5b7afdfc5df40%22	https://devildrey33.es/Web/JS/3rdParty/codemirror.min.js	C:/My%20Web%20Sites/hextunnel/devildrey33.es/Web/JS/3rdParty/codemirror.min.js	(from https://devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html)
17:07:54	152216/152216	---M--	200	added ('OK')	application/javascript	etag:%2225298-5de97db74a6e0%22	https://devildrey33.es/Web/Cache/devildrey33.min.js	C:/My%20Web%20Sites/hextunnel/devildrey33.es/Web/Cache/devildrey33.min.js	(from https://devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html)
17:07:54	610094/610094	---M--	200	added ('OK')	application/javascript	etag:%2294f2e-5c664ad797240%22	https://devildrey33.es/Web/JS/3rdParty/three-r130.min.js	C:/My%20Web%20Sites/hextunnel/devildrey33.es/Web/JS/3rdParty/three-r130.min.js	(from https://devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html)
17:07:56	112447/112447	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Aug%202022%2011:37:56%20GMT	https://devildrey33.es/Lab/Ejemplos/BannerTest/AdiestramientoCubos.html	C:/My%20Web%20Sites/hextunnel/devildrey33.es/Lab/Ejemplos/BannerTest/AdiestramientoCubos.html	(from https://devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html)
17:07:56	97130/97130	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Aug%202022%2011:37:56%20GMT	https://devildrey33.es/Lab/Ejemplos/BannerTest/WormHole.html	C:/My%20Web%20Sites/hextunnel/devildrey33.es/Lab/Ejemplos/BannerTest/WormHole.html	(from https://devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html)
17:07:56	100865/100865	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Aug%202022%2011:37:56%20GMT	https://devildrey33.es/Lab/Ejemplos/BannerTest/Sinusoidal.html	C:/My%20Web%20Sites/hextunnel/devildrey33.es/Lab/Ejemplos/BannerTest/Sinusoidal.html	(from https://devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html)
17:07:57	147368/147368	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Aug%202022%2011:37:57%20GMT	https://devildrey33.es/Lab/Ejemplos/BannerTest/EspectroAudible.html	C:/My%20Web%20Sites/hextunnel/devildrey33.es/Lab/Ejemplos/BannerTest/EspectroAudible.html	(from https://devildrey33.es/Lab/Ejemplos/BannerTest/HexTunnel.html)
